 0.00000000000000E+0000 -3.76773625612259E-0003
 5.30025130137801E-0003  3.25537315802649E-0004
 1.06005026027560E-0002  4.41881082952023E-0003
 1.59007534384727E-0002  1.83528643101454E-0002
 2.12010052055120E-0002  4.84048053622246E-0002
 2.65012569725513E-0002  9.81636494398117E-0002
 3.18015068769455E-0002  1.70190960168839E-0001
 3.71017605066299E-0002  2.65902787446976E-0001
 4.24020104110241E-0002  3.82062852382660E-0001
 4.77022640407085E-0002  5.18059015274048E-0001
 5.30025139451027E-0002  6.68780267238617E-0001
 5.83027638494968E-0002  8.32823991775513E-0001
 6.36030137538910E-0002  1.00484621524811E+0000
 6.89032673835754E-0002  1.18151426315308E+0000
 7.42035210132599E-0002  1.35971736907959E+0000
 7.95037746429443E-0002  1.53567504882813E+0000
 8.48040208220482E-0002  1.70794785022736E+0000
 9.01042744517326E-0002  1.87216162681580E+0000
 9.54045280814171E-0002  2.02915453910828E+0000
 1.00704774260520E-0001  2.17498588562012E+0000
 1.06005027890205E-0001  2.30887627601624E+0000
 1.11305281519889E-0001  2.43108153343201E+0000
 1.16605527698993E-0001  2.54075765609741E+0000
 1.21905781328678E-0001  2.63751339912415E+0000
 1.27206027507782E-0001  2.72124838829041E+0000
 1.32506281137466E-0001  2.79214501380920E+0000
 1.37806534767151E-0001  2.85061454772949E+0000
 1.43106788396835E-0001  2.89717149734497E+0000
 1.48407042026520E-0001  2.93260335922241E+0000
 1.53707295656204E-0001  2.95737552642822E+0000
 1.59007549285889E-0001  2.97139096260071E+0000
 1.64307788014412E-0001  2.97560787200928E+0000
 1.69608041644096E-0001  2.97165417671204E+0000
 1.74908295273781E-0001  2.95999383926392E+0000
 1.80208548903465E-0001  2.94060301780701E+0000
 1.85508802533150E-0001  2.91471147537231E+0000
 1.90809056162834E-0001  2.88297224044800E+0000
 1.96109294891357E-0001  2.84591007232666E+0000
 2.01409548521042E-0001  2.80438256263733E+0000
 2.06709802150726E-0001  2.75874352455139E+0000
 2.12010055780411E-0001  2.70927071571350E+0000
 2.17310309410095E-0001  2.65678548812866E+0000
 2.22610563039780E-0001  2.60190677642822E+0000
 2.27910816669464E-0001  2.54492616653442E+0000
