 0.00000000000000E+0000  4.22048675537109E+0002
 3.18015064112842E-0003  3.94622558593750E+0002
 6.36030128225684E-0003  3.67196441650391E+0002
 9.54045169055462E-0003  3.41668426513672E+0002
 1.27206025645136E-0002  3.17952636718750E+0002
 1.59007534384727E-0002  2.95860137939453E+0002
 1.90809033811092E-0002  2.75315063476563E+0002
 2.22610533237457E-0002  2.56265930175781E+0002
 2.54412051290274E-0002  2.38496353149414E+0002
 2.86213550716639E-0002  2.22027786254883E+0002
 3.18015068769455E-0002  2.06636230468750E+0002
 3.49816568195820E-0002  1.92419387817383E+0002
 3.81618067622185E-0002  1.79163269042969E+0002
 4.13419567048550E-0002  1.66807006835938E+0002
 4.45221066474915E-0002  1.55274505615234E+0002
 4.77022603154182E-0002  1.44691772460938E+0002
 5.08824102580547E-0002  1.34702957153320E+0002
 5.40625602006912E-0002  1.25525573730468E+0002
 5.72427101433277E-0002  1.16879951477050E+0002
 6.04228600859642E-0002  1.08898292541503E+0002
 6.36030137538910E-0002  1.01489356994628E+0002
 6.67831599712372E-0002  9.45713500976563E+0001
 6.99633136391640E-0002  8.81275787353516E+0001
 7.31434673070908E-0002  8.21303482055664E+0001
 7.63236135244370E-0002  7.65505828857422E+0001
 7.95037671923637E-0002  7.13584518432617E+0001
 8.26839134097099E-0002  6.65242919921875E+0001
 8.58640670776367E-0002  6.20216560363770E+0001
 8.90442132949829E-0002  5.78205490112305E+0001
 9.22243669629097E-0002  5.39042053222656E+0001
 9.54045206308365E-0002  5.02722434997559E+0001
 9.85846668481827E-0002  4.68998260498047E+0001
 1.01764820516109E-0001  4.37438468933105E+0001
 1.04944966733455E-0001  4.07972145080566E+0001
 1.08125120401382E-0001  3.80632400512695E+0001
 1.11305274069309E-0001  3.55128898620605E+0001
 1.14485420286655E-0001  3.31356353759766E+0001
 1.17665573954582E-0001  3.09214687347412E+0001
 1.20845720171928E-0001  2.88500099182129E+0001
 1.24025873839855E-0001  2.69204158782959E+0001
 1.27206027507782E-0001  2.51319217681885E+0001
 1.30386173725128E-0001  2.34636859893799E+0001
 1.33566319942474E-0001  2.19026298522949E+0001
 1.36746481060982E-0001  2.04455966949463E+0001
 1.39926627278328E-0001  1.90870819091797E+0001
 1.43106773495674E-0001  1.78202457427979E+0001
 1.46286934614182E-0001  1.66389980316162E+0001
 1.49467080831528E-0001  1.55377044677734E+0001
 1.52647227048874E-0001  1.45108413696289E+0001
 1.55827373266220E-0001  1.35531949996948E+0001
 1.59007534384727E-0001  1.26598730087280E+0001
 1.62187680602074E-0001  1.18263273239135E+0001
 1.65367826819420E-0001  1.10482511520385E+0001
 1.68547987937927E-0001  1.03216562271118E+0001
 1.71728134155273E-0001  9.64290904998779E+0000
 1.74908280372620E-0001  9.00869846343994E+0000
 1.78088426589966E-0001  8.41642189025879E+0000
 1.81268587708473E-0001  7.86429548263550E+0000
 1.84448733925819E-0001  7.35016345977783E+0000
 1.87628880143166E-0001  6.87050437927246E+0000
 1.90809041261673E-0001  6.42188358306885E+0000
 1.93989187479019E-0001  6.00204753875732E+0000
 1.97169333696365E-0001  5.60970163345337E+0000
 2.00349494814873E-0001  5.24349069595337E+0000
 2.03529641032219E-0001  4.90178155899048E+0000
 2.06709787249565E-0001  4.58292198181152E+0000
 2.09889933466911E-0001  4.28531360626221E+0000
 2.13070094585419E-0001  4.00733995437622E+0000
 2.16250240802765E-0001  3.74752020835876E+0000
 2.19430387020111E-0001  3.50459790229797E+0000
 2.22610548138618E-0001  3.27754330635071E+0000
 2.25790694355965E-0001  3.06538414955139E+0000
 2.28970840573311E-0001  2.86713480949402E+0000
 2.32150986790657E-0001  2.68179440498352E+0000
 2.35331147909164E-0001  2.50844454765320E+0000
 2.38511294126511E-0001  2.34632134437561E+0000
 2.41691440343857E-0001  2.19482994079590E+0000
 2.44871601462364E-0001  2.05339121818542E+0000
 2.48051747679710E-0001  1.92138242721558E+0000
 2.51231908798218E-0001  1.79805839061737E+0000
 2.54412055015564E-0001  1.68272364139557E+0000
 2.57592201232910E-0001  1.57476937770844E+0000
 2.60772347450256E-0001  1.47373974323273E+0000
 2.63952493667603E-0001  1.37925076484680E+0000
 2.67132639884949E-0001  1.29092776775360E+0000
 2.70312786102295E-0001  1.20838212966919E+0000
 2.73492962121964E-0001  1.13119781017303E+0000
 2.76673108339310E-0001  1.05898940563202E+0000
 2.79853254556656E-0001  9.91406738758087E-0001
 2.83033400774002E-0001  9.28152203559875E-0001
 2.86213546991348E-0001  8.68963718414307E-0001
 2.89393693208694E-0001  8.13592910766602E-0001
 2.92573869228363E-0001  7.61802732944489E-0001
 2.95754015445709E-0001  7.13360965251923E-0001
 2.98934161663055E-0001  6.68046653270721E-0001
 3.02114307880402E-0001  6.25653982162476E-0001
 3.05294454097748E-0001  5.85990607738495E-0001
 3.08474600315094E-0001  5.48875451087952E-0001
 3.11654746532440E-0001  5.14139473438263E-0001
 3.14834922552109E-0001  4.81625437736511E-0001
 3.18015068769455E-0001  4.51187312602997E-0001
 3.21195214986801E-0001  4.22689437866211E-0001
 3.24375361204147E-0001  3.96005898714066E-0001
 3.27555507421494E-0001  3.71019065380096E-0001
 3.30735653638840E-0001  3.47619324922562E-0001
 3.33915799856186E-0001  3.25705707073212E-0001
 3.37095975875854E-0001  3.05185467004776E-0001
 3.40276122093201E-0001  2.85971403121948E-0001
 3.43456268310547E-0001  2.67981499433517E-0001
 3.46636414527893E-0001  2.51138299703598E-0001
 3.49816560745239E-0001  2.35368087887764E-0001
 3.52996706962585E-0001  2.20601320266724E-0001
 3.56176853179932E-0001  2.06773191690445E-0001
 3.59357029199600E-0001  1.93823099136353E-0001
 3.62537175416946E-0001  1.81694030761719E-0001
 3.65717321634293E-0001  1.70331776142120E-0001
 3.68897467851639E-0001  1.59685894846916E-0001
 3.72077614068985E-0001  1.49709492921829E-0001
 3.75257760286331E-0001  1.40359058976173E-0001
 3.78437906503677E-0001  1.31594911217690E-0001
 3.81618082523346E-0001  1.23381473124027E-0001
 3.84798228740692E-0001  1.15685299038887E-0001
 3.87978374958038E-0001  1.08474738895893E-0001
 3.91158521175385E-0001  1.01719923317432E-0001
 3.94338667392731E-0001  9.53921452164650E-0002
 3.97518813610077E-0001  8.94632041454315E-0002
 4.00698989629745E-0001  8.39066728949547E-0002
 4.03879135847092E-0001  7.86980986595154E-0002
 4.07059282064438E-0001  7.38147348165512E-0002
 4.10239428281784E-0001  6.92355781793594E-0002
 4.13419574499130E-0001  6.49417713284492E-0002
 4.16599720716476E-0001  6.09158948063850E-0002
 4.19779866933823E-0001  5.71415387094021E-0002
 4.22960042953491E-0001  5.36032468080521E-0002
 4.26140189170837E-0001  5.02864457666874E-0002
 4.29320335388184E-0001  4.71772700548172E-0002
 4.32500481605530E-0001  4.42623868584633E-0002
 4.35680627822876E-0001  4.15293127298355E-0002
 4.38860774040222E-0001  3.89664098620415E-0002
 4.42040920257568E-0001  3.65628302097321E-0002
 4.45221096277237E-0001  3.43084372580051E-0002
 4.48401242494583E-0001  3.21938060224056E-0002
 4.51581388711929E-0001  3.02101615816355E-0002
 4.54761534929276E-0001  2.83492989838123E-0002
 4.57941681146622E-0001  2.66035329550505E-0002
 4.61121827363968E-0001  2.49656699597836E-0002
 4.64301973581314E-0001  2.34289821237326E-0002
 4.67482149600983E-0001  2.19872407615185E-0002
