 0.00000000000000E+0000  4.37980712890625E+0003
 3.18015064112842E-0003  3.82748315429688E+0003
 6.36030128225684E-0003  3.27515917968750E+0003
 9.54045169055462E-0003  2.80225512695313E+0003
 1.27206025645136E-0002  2.39895263671875E+0003
 1.59007534384727E-0002  2.05290600585938E+0003
 1.90809033811092E-0002  1.75709863281250E+0003
 2.22610533237457E-0002  1.50570495605469E+0003
 2.54412051290274E-0002  1.28922839355469E+0003
 2.86213550716639E-0002  1.10536523437500E+0003
 3.18015068769455E-0002  9.46361022949219E+0002
 3.49816568195820E-0002  8.12222412109375E+0002
 3.81618067622185E-0002  6.96684387207031E+0002
 4.13419567048550E-0002  5.97277038574219E+0002
 4.45221066474915E-0002  5.11521118164063E+0002
 4.77022603154182E-0002  4.40134521484375E+0002
 5.08824102580547E-0002  3.77024902343750E+0002
 5.40625602006912E-0002  3.24319671630859E+0002
 5.72427101433277E-0002  2.77912994384766E+0002
 6.04228600859642E-0002  2.38803207397461E+0002
 6.36030137538910E-0002  2.05397460937500E+0002
 6.67831599712372E-0002  1.76514450073242E+0002
 6.99633136391640E-0002  1.51683715820313E+0002
 7.31434673070908E-0002  1.30374343872070E+0002
 7.63236135244370E-0002  1.12098258972168E+0002
 7.95037671923637E-0002  9.64174423217773E+0001
 8.26839134097099E-0002  8.29466018676758E+0001
 8.58640670776367E-0002  7.13647994995117E+0001
 8.90442132949829E-0002  6.13719902038574E+0001
 9.22243669629097E-0002  5.27674026489258E+0001
 9.54045206308365E-0002  4.54374084472656E+0001
 9.85846668481827E-0002  3.91760292053223E+0001
 1.01764820516109E-0001  3.37377891540527E+0001
 1.04944966733455E-0001  2.90381259918213E+0001
 1.08125120401382E-0001  2.50294818878174E+0001
 1.11305274069309E-0001  2.15728626251221E+0001
 1.14485420286655E-0001  1.85958232879639E+0001
 1.17665573954582E-0001  1.60349407196045E+0001
 1.20845720171928E-0001  1.38133611679077E+0001
 1.24025873839855E-0001  1.19040517807006E+0001
 1.27206027507782E-0001  1.02789421081543E+0001
 1.30386173725128E-0001  8.87641620635986E+0000
 1.33566319942474E-0001  7.65821790695190E+0000
 1.36746481060982E-0001  6.60634517669678E+0000
 1.39926627278328E-0001  5.70017051696777E+0000
 1.43106773495674E-0001  4.91924428939819E+0000
 1.46286934614182E-0001  4.24633884429932E+0000
 1.49467080831528E-0001  3.66662931442261E+0000
 1.52647227048874E-0001  3.16705393791199E+0000
 1.55827373266220E-0001  2.73632764816284E+0000
 1.59007534384727E-0001  2.36474251747131E+0000
 1.62187680602074E-0001  2.04398584365845E+0000
 1.65367826819420E-0001  1.76688349246979E+0000
 1.68547987937927E-0001  1.52730607986450E+0000
 1.71728134155273E-0001  1.32003605365753E+0000
 1.74908280372620E-0001  1.14062690734863E+0000
 1.78088426589966E-0001  9.85536873340607E-0001
 1.81268587708473E-0001  8.51995825767517E-0001
 1.84448733925819E-0001  7.37259089946747E-0001
 1.87628880143166E-0001  6.38240158557892E-0001
 1.90809041261673E-0001  5.52317082881927E-0001
 1.93989187479019E-0001  4.77689504623413E-0001
 1.97169333696365E-0001  4.13093864917755E-0001
 2.00349494814873E-0001  3.57333838939667E-0001
 2.03529641032219E-0001  3.09225231409073E-0001
 2.06709787249565E-0001  2.67703801393509E-0001
 2.09889933466911E-0001  2.31842547655106E-0001
 2.13070094585419E-0001  2.00821027159691E-0001
 2.16250240802765E-0001  1.73947378993034E-0001
 2.19430387020111E-0001  1.50655657052994E-0001
 2.22610548138618E-0001  1.30483418703079E-0001
 2.25790694355965E-0001  1.13024868071079E-0001
 2.28970840573311E-0001  9.79137197136879E-0002
 2.32150986790657E-0001  8.48215147852898E-0002
 2.35331147909164E-0001  7.34689980745316E-0002
 2.38511294126511E-0001  6.36278837919235E-0002
 2.41691440343857E-0001  5.51132708787918E-0002
 2.44871601462364E-0001  4.77587357163429E-0002
 2.48051747679710E-0001  4.14095371961594E-0002
 2.51231908798218E-0001  3.59165929257870E-0002
 2.54412055015564E-0001  3.11535988003016E-0002
 2.57592201232910E-0001  2.70167384296656E-0002
 2.60772347450256E-0001  2.34254579991102E-0002
 2.63952493667603E-0001  2.03121751546860E-0002
 2.67132639884949E-0001  1.76163185387850E-0002
 2.70312786102295E-0001  1.52825657278299E-0002
 2.73492962121964E-0001  1.32601559162139E-0002
 2.76673108339310E-0001  1.15057406947016E-0002
 2.79853254556656E-0001  9.98259428888559E-0003
 2.83033400774002E-0001  8.66034440696239E-0003
 2.86213546991348E-0001  7.51323392614722E-0003
 2.89393693208694E-0001  6.51860330253839E-0003
 2.92573869228363E-0001  5.65651524811983E-0003
